"","Season","TeamName","WScore","WTeamID","WFGA","WFGM","LScore","LTeamID","LFGA","LFGM","Duke.Scoreself","Duke.Scoreoppo","Duke.Perc","Oppo.Perc","Diff"
"485",2017,"Miami FL",55,1274,58,22,50,1181,66,21,50,55,0.318181818181818,0.379310344827586,-0.061128526645768
"486",2017,"Duke",75,1181,59,27,70,1199,65,27,75,70,0.457627118644068,0.415384615384615,0.0422425032594524
"487",2017,"North Carolina",90,1314,67,34,83,1181,54,24,83,90,0.444444444444444,0.507462686567164,-0.0630182421227198
"488",2017,"Duke",79,1181,61,30,72,1155,56,22,79,72,0.491803278688525,0.392857142857143,0.0989461358313817
"489",2017,"Duke",81,1181,59,26,77,1257,60,29,81,77,0.440677966101695,0.483333333333333,-0.0426553672316384
"490",2017,"Duke",93,1181,50,25,83,1314,78,32,93,83,0.5,0.41025641025641,0.0897435897435898
"491",2017,"Duke",75,1181,51,31,69,1323,67,27,75,69,0.607843137254902,0.402985074626866,0.204858062628036
"492",2018,"Duke",97,1181,74,41,68,1189,63,25,97,68,0.554054054054054,0.396825396825397,0.157228657228657
"493",2018,"Duke",99,1181,73,39,69,1430,67,25,99,69,0.534246575342466,0.373134328358209,0.161112246984257
"494",2018,"Duke",88,1181,76,30,81,1277,61,31,88,81,0.394736842105263,0.508196721311475,-0.113459879206212
"495",2018,"Duke",78,1181,56,25,61,1380,67,22,78,61,0.446428571428571,0.328358208955224,0.118070362473348
"496",2018,"Duke",92,1181,64,39,63,1202,64,25,92,63,0.609375,0.390625,0.21875
"497",2018,"Duke",99,1181,63,32,81,1340,77,30,99,81,0.507936507936508,0.38961038961039,0.118326118326118
"498",2018,"Duke",85,1181,67,30,78,1400,70,30,85,78,0.447761194029851,0.428571428571429,0.0191897654584222
"499",2018,"Duke",87,1181,66,29,84,1196,71,30,87,84,0.439393939393939,0.422535211267606,0.0168587281263338
"500",2018,"Duke",91,1181,60,33,81,1231,59,30,91,81,0.55,0.508474576271186,0.0415254237288136
"501",2018,"Duke",96,1181,63,35,80,1377,68,30,96,80,0.555555555555556,0.441176470588235,0.11437908496732
"502",2018,"Duke",124,1181,80,48,67,1384,71,24,124,67,0.6,0.338028169014085,0.261971830985915
"503",2018,"Boston College",89,1130,61,31,84,1181,69,32,84,89,0.463768115942029,0.508196721311475,-0.0444286053694464
"504",2018,"Duke",104,1181,63,39,40,1191,50,15,104,40,0.619047619047619,0.3,0.319047619047619
"505",2018,"Duke",100,1181,83,39,93,1199,69,31,100,93,0.469879518072289,0.449275362318841,0.0206041557534486
"506",2018,"NC State",96,1301,67,34,85,1181,60,31,85,96,0.516666666666667,0.507462686567164,0.00920398009950252
"507",2018,"Duke",87,1181,64,34,52,1338,51,17,87,52,0.53125,0.333333333333333,0.197916666666667
"508",2018,"Duke",89,1181,57,25,71,1448,75,27,89,71,0.43859649122807,0.36,0.0785964912280702
"509",2018,"Duke",83,1181,56,31,75,1274,78,29,83,75,0.553571428571429,0.371794871794872,0.181776556776557
"510",2018,"Duke",81,1181,56,29,54,1338,49,20,81,54,0.517857142857143,0.408163265306122,0.10969387755102
"511",2018,"Duke",84,1181,53,24,70,1448,62,27,84,70,0.452830188679245,0.435483870967742,0.0173463177115034
"512",2018,"Virginia",65,1438,66,26,63,1181,56,27,63,65,0.482142857142857,0.393939393939394,0.0882034632034632
"513",2018,"Duke",88,1181,64,32,66,1323,61,22,88,66,0.5,0.360655737704918,0.139344262295082
"514",2018,"St John's",81,1385,65,30,77,1181,51,24,77,81,0.470588235294118,0.461538461538462,0.00904977375565608
"515",2018,"North Carolina",82,1314,77,30,78,1181,62,30,78,82,0.483870967741935,0.38961038961039,0.0942605781315459
"516",2018,"Duke",80,1181,59,26,69,1210,66,22,80,69,0.440677966101695,0.333333333333333,0.107344632768362
"517",2018,"Duke",74,1181,52,26,52,1439,49,21,74,52,0.5,0.428571428571429,0.0714285714285715
"518",2018,"Duke",66,1181,49,19,57,1155,61,21,66,57,0.387755102040816,0.344262295081967,0.0434928069588491
"519",2018,"Duke",82,1181,60,29,56,1257,64,23,82,56,0.483333333333333,0.359375,0.123958333333333
"520",2018,"Duke",60,1181,53,22,44,1393,54,17,60,44,0.415094339622642,0.314814814814815,0.100279524807827
"521",2018,"Virginia Tech",64,1439,50,22,63,1181,54,22,63,64,0.407407407407407,0.44,-0.0325925925925926
"522",2018,"Duke",74,1181,62,28,64,1314,70,26,74,64,0.451612903225806,0.371428571428571,0.080184331797235
"523",2018,"Duke",88,1181,65,36,70,1323,67,30,88,70,0.553846153846154,0.447761194029851,0.106084959816303
"524",2018,"North Carolina",74,1314,71,28,69,1181,54,22,69,74,0.407407407407407,0.394366197183099,0.0130412102243088
"525",2019,"Duke",118,1181,79,43,84,1246,59,26,118,84,0.544303797468354,0.440677966101695,0.10362583136666
"526",2019,"Duke",94,1181,72,35,72,1119,78,28,94,72,0.486111111111111,0.358974358974359,0.127136752136752
"527",2019,"Duke",84,1181,77,36,46,1185,68,21,84,46,0.467532467532468,0.308823529411765,0.158708938120703
"528",2019,"Duke",90,1181,57,29,64,1361,53,19,90,64,0.508771929824561,0.358490566037736,0.150281363786826
"529",2019,"Duke",78,1181,54,24,72,1120,77,28,78,72,0.444444444444444,0.363636363636364,0.0808080808080808
"530",2019,"Gonzaga",89,1211,65,34,87,1181,72,31,87,89,0.430555555555556,0.523076923076923,-0.0925213675213675
"531",2019,"Duke",90,1181,63,33,69,1231,64,25,90,69,0.523809523809524,0.390625,0.133184523809524
"532",2019,"Duke",113,1181,78,45,49,1391,62,20,113,49,0.576923076923077,0.32258064516129,0.254342431761787
"533",2019,"Duke",84,1181,69,35,54,1216,61,20,84,54,0.507246376811594,0.327868852459016,0.179377524352578
"534",2019,"Duke",91,1181,67,33,58,1463,65,23,91,58,0.492537313432836,0.353846153846154,0.138691159586682
"535",2019,"Duke",101,1181,67,35,50,1343,61,18,101,50,0.522388059701492,0.295081967213115,0.227306092488378
"536",2019,"Duke",69,1181,60,23,58,1403,57,22,69,58,0.383333333333333,0.385964912280702,-0.00263157894736837
"537",2019,"Duke",87,1181,67,32,68,1155,63,27,87,68,0.477611940298507,0.428571428571429,0.0490405117270789
"538",2019,"Duke",87,1181,62,36,65,1448,65,22,87,65,0.580645161290323,0.338461538461538,0.242183622828784
"539",2019,"Duke",80,1181,65,30,78,1199,62,25,80,78,0.461538461538462,0.403225806451613,0.0583126550868487
"540",2019,"Syracuse",95,1393,80,35,91,1181,80,31,91,95,0.3875,0.4375,-0.05
"541",2019,"Duke",72,1181,51,26,70,1438,53,28,72,70,0.509803921568627,0.528301886792453,-0.0184979652238254
"542",2019,"Duke",79,1181,65,28,64,1338,53,22,79,64,0.430769230769231,0.415094339622642,0.0156748911465893
"543",2019,"Duke",66,1181,58,24,53,1210,58,24,66,53,0.413793103448276,0.413793103448276,0
"544",2019,"Duke",83,1181,59,32,61,1323,66,23,83,61,0.542372881355932,0.348484848484849,0.193888032871084
"545",2019,"Duke",91,1181,63,35,61,1385,68,23,91,61,0.555555555555556,0.338235294117647,0.217320261437909
"546",2019,"Duke",80,1181,65,29,55,1130,56,20,80,55,0.446153846153846,0.357142857142857,0.089010989010989
"547",2019,"Duke",81,1181,45,26,71,1438,60,28,81,71,0.577777777777778,0.466666666666667,0.111111111111111
"548",2019,"Duke",71,1181,63,23,69,1257,60,25,71,69,0.365079365079365,0.416666666666667,-0.0515873015873016
"549",2019,"Duke",94,1181,66,35,78,1301,66,33,94,78,0.53030303030303,0.5,0.0303030303030303
"550",2019,"North Carolina",88,1314,75,38,72,1181,72,25,72,88,0.347222222222222,0.506666666666667,-0.159444444444444
"551",2019,"Duke",75,1181,59,26,65,1393,70,24,75,65,0.440677966101695,0.342857142857143,0.097820823244552
"552",2019,"Virginia Tech",77,1439,50,23,72,1181,50,25,72,77,0.5,0.46,0.04
"553",2019,"Duke",87,1181,63,36,57,1274,63,22,87,57,0.571428571428571,0.349206349206349,0.222222222222222
"554",2019,"Duke",71,1181,58,24,70,1448,71,28,71,70,0.413793103448276,0.394366197183099,0.0194269062651773
"555",2019,"North Carolina",79,1314,74,30,70,1181,73,25,70,79,0.342465753424658,0.405405405405405,-0.0629396519807479
"556",2019,"Duke",84,1181,54,29,72,1393,52,25,84,72,0.537037037037037,0.480769230769231,0.0562678062678063
"557",2019,"Duke",74,1181,65,31,73,1314,73,29,74,73,0.476923076923077,0.397260273972603,0.0796628029504742
"558",2019,"Duke",73,1181,55,27,63,1199,63,20,73,63,0.490909090909091,0.317460317460317,0.173448773448773
"559",2020,"Duke",68,1181,64,23,66,1242,50,23,68,66,0.359375,0.46,-0.100625
"560",2020,"Duke",89,1181,69,37,55,1161,55,18,89,55,0.536231884057971,0.327272727272727,0.208959156785244
"561",2020,"Duke",105,1181,74,42,54,1146,51,18,105,54,0.567567567567568,0.352941176470588,0.214626391096979
"562",2020,"Duke",74,1181,73,25,63,1209,60,25,74,63,0.342465753424658,0.416666666666667,-0.0742009132420092
"563",2020,"Duke",87,1181,65,27,52,1143,52,19,87,52,0.415384615384615,0.365384615384615,0.05
"564",2020,"Duke",81,1181,65,27,73,1207,55,28,81,73,0.415384615384615,0.509090909090909,-0.0937062937062936
"565",2020,"SF Austin",85,1372,74,36,83,1181,54,27,83,85,0.5,0.486486486486487,0.0135135135135135
"566",2020,"Duke",83,1181,57,30,70,1457,66,29,83,70,0.526315789473684,0.439393939393939,0.0869218500797448
"567",2020,"Duke",87,1181,57,32,75,1277,62,28,87,75,0.56140350877193,0.451612903225806,0.109790605546123
"568",2020,"Duke",77,1181,63,30,63,1439,56,27,77,63,0.476190476190476,0.482142857142857,-0.00595238095238099
"569",2020,"Duke",86,1181,59,32,57,1459,62,22,86,57,0.542372881355932,0.354838709677419,0.187534171678513
"570",2020,"Duke",75,1181,68,30,50,1135,53,18,75,50,0.441176470588235,0.339622641509434,0.101553829078801
"571",2020,"Duke",88,1181,68,35,49,1130,62,21,88,49,0.514705882352941,0.338709677419355,0.175996204933586
"572",2020,"Duke",95,1181,67,40,62,1274,58,23,95,62,0.597014925373134,0.396551724137931,0.200463201235203
"573",2020,"Duke",73,1181,54,28,64,1210,64,23,73,64,0.518518518518518,0.359375,0.159143518518518
"574",2020,"Duke",90,1181,62,33,59,1448,55,23,90,59,0.532258064516129,0.418181818181818,0.114076246334311
"575",2020,"Clemson",79,1155,53,30,72,1181,54,27,72,79,0.5,0.566037735849057,-0.0660377358490566
"576",2020,"Louisville",79,1257,60,29,73,1181,62,23,73,79,0.370967741935484,0.483333333333333,-0.112365591397849
"577",2020,"Duke",89,1181,64,34,59,1274,60,18,89,59,0.53125,0.3,0.23125
"578",2020,"Duke",79,1181,62,30,67,1338,57,25,79,67,0.483870967741935,0.43859649122807,0.0452744765138653
"579",2020,"Duke",97,1181,54,31,88,1393,70,27,97,88,0.574074074074074,0.385714285714286,0.188359788359788
"580",2020,"Duke",63,1181,61,23,55,1130,59,22,63,55,0.377049180327869,0.372881355932203,0.00416782439566543
"581",2020,"Duke",98,1181,80,34,96,1314,69,36,98,96,0.425,0.521739130434783,-0.0967391304347826
"582",2020,"Duke",70,1181,51,23,65,1199,66,25,70,65,0.450980392156863,0.378787878787879,0.072192513368984
"583",2020,"Duke",94,1181,69,39,60,1323,63,23,94,60,0.565217391304348,0.365079365079365,0.200138026224983
"584",2020,"NC State",88,1301,71,32,66,1181,69,26,66,88,0.376811594202899,0.450704225352113,-0.0738926311492141
"585",2020,"Duke",88,1181,62,27,64,1439,67,25,88,64,0.435483870967742,0.373134328358209,0.062349542609533
"586",2020,"Wake Forest",113,1448,68,35,101,1181,75,32,101,113,0.426666666666667,0.514705882352941,-0.0880392156862744
"587",2020,"Virginia",52,1438,50,21,50,1181,59,18,50,52,0.305084745762712,0.42,-0.114915254237288
"588",2020,"Duke",88,1181,63,30,69,1301,60,26,88,69,0.476190476190476,0.433333333333333,0.0428571428571428
"589",2020,"Duke",89,1181,53,25,76,1314,71,29,89,76,0.471698113207547,0.408450704225352,0.0632474089821951
"590",2021,"Duke",81,1181,64,34,71,1164,70,23,81,71,0.53125,0.328571428571429,0.202678571428571
"591",2021,"Michigan St",75,1277,63,27,69,1181,62,20,69,75,0.32258064516129,0.428571428571429,-0.105990783410138
"592",2021,"Duke",76,1181,56,29,54,1468,53,23,76,54,0.517857142857143,0.433962264150943,0.0838948787061995
"593",2021,"Illinois",83,1228,50,29,68,1181,67,27,68,83,0.402985074626866,0.58,-0.177014925373134
"594",2021,"Duke",75,1181,60,31,65,1323,49,23,75,65,0.516666666666667,0.469387755102041,0.0472789115646259
"595",2021,"Duke",83,1181,67,30,82,1130,57,32,83,82,0.447761194029851,0.56140350877193,-0.113642314742079
"596",2021,"Duke",79,1181,61,31,68,1448,48,22,79,68,0.508196721311475,0.458333333333333,0.0498633879781421
"597",2021,"Virginia Tech",74,1439,56,28,67,1181,60,24,67,74,0.4,0.5,-0.1
"598",2021,"Pittsburgh",79,1338,52,24,73,1181,70,27,73,79,0.385714285714286,0.461538461538462,-0.0758241758241758
"599",2021,"Louisville",70,1257,50,23,65,1181,54,25,65,70,0.462962962962963,0.46,0.00296296296296295
"600",2021,"Duke",75,1181,58,26,68,1210,64,28,75,68,0.448275862068966,0.4375,0.0107758620689655
"601",2021,"Duke",79,1181,61,28,53,1155,57,20,79,53,0.459016393442623,0.350877192982456,0.108139200460167
"602",2021,"Miami FL",77,1274,59,31,75,1181,63,29,75,77,0.46031746031746,0.525423728813559,-0.0651062684960991
"603",2021,"North Carolina",91,1314,64,34,87,1181,67,36,87,91,0.537313432835821,0.53125,0.00606343283582089
"604",2021,"Notre Dame",93,1323,58,32,89,1181,69,36,89,93,0.521739130434783,0.551724137931034,-0.0299850074962519
"605",2021,"Duke",69,1181,47,24,53,1301,51,23,69,53,0.51063829787234,0.450980392156863,0.0596579057154776
"606",2021,"Duke",84,1181,61,33,60,1448,51,20,84,60,0.540983606557377,0.392156862745098,0.148826743812279
"607",2021,"Duke",66,1181,51,26,65,1438,52,26,66,65,0.509803921568627,0.5,0.00980392156862742
"608",2021,"Duke",85,1181,64,34,71,1393,69,28,85,71,0.53125,0.405797101449275,0.125452898550725
"609",2021,"Louisville",80,1257,66,30,73,1181,58,26,73,80,0.448275862068966,0.454545454545455,-0.00626959247648901
"610",2021,"Georgia Tech",81,1210,64,29,77,1181,68,30,77,81,0.441176470588235,0.453125,-0.0119485294117647
"611",2021,"North Carolina",91,1314,56,31,73,1181,69,28,73,91,0.405797101449275,0.553571428571429,-0.147774327122153
"612",2021,"Duke",86,1181,61,32,51,1130,46,18,86,51,0.524590163934426,0.391304347826087,0.133285816108339
"613",2021,"Duke",70,1181,58,26,56,1257,62,19,70,56,0.448275862068966,0.306451612903226,0.14182424916574
"614",2022,"Duke",79,1181,61,31,71,1246,77,29,79,71,0.508196721311475,0.376623376623377,0.131573344688099
"615",2022,"Duke",82,1181,71,31,56,1119,59,23,82,56,0.436619718309859,0.389830508474576,0.0467892098352828
"616",2022,"Duke",67,1181,50,25,56,1144,61,22,67,56,0.5,0.360655737704918,0.139344262295082
"617",2022,"Duke",92,1181,63,36,52,1205,57,21,92,52,0.571428571428571,0.368421052631579,0.203007518796992
"618",2022,"Duke",88,1181,79,36,55,1248,61,23,88,55,0.455696202531646,0.377049180327869,0.0786470222037767
"619",2022,"Duke",107,1181,74,36,81,1154,64,31,107,81,0.486486486486487,0.484375,0.00211148648648651
"620",2022,"Duke",84,1181,67,31,81,1211,64,34,84,81,0.462686567164179,0.53125,-0.0685634328358209
"621",2022,"Ohio St",71,1326,54,26,66,1181,65,25,66,71,0.384615384615385,0.481481481481481,-0.0968660968660968
"622",2022,"Duke",103,1181,59,33,62,1354,77,25,103,62,0.559322033898305,0.324675324675325,0.23464670922298
"623",2022,"Duke",92,1181,58,33,67,1111,60,24,92,67,0.568965517241379,0.4,0.168965517241379
"624",2022,"Duke",87,1181,65,32,56,1189,49,22,87,56,0.492307692307692,0.448979591836735,0.0433281004709576
"625",2022,"Duke",76,1181,54,29,65,1439,61,26,76,65,0.537037037037037,0.426229508196721,0.110807528840316
"626",2022,"Duke",69,1181,51,19,57,1210,64,21,69,57,0.372549019607843,0.328125,0.0444240196078431
"627",2022,"Miami FL",76,1274,70,32,74,1181,59,27,74,76,0.457627118644068,0.457142857142857,0.00048426150121067
"628",2022,"Duke",76,1181,61,31,64,1448,54,24,76,64,0.508196721311475,0.444444444444444,0.063752276867031
"629",2022,"Duke",88,1181,60,35,73,1301,75,31,88,73,0.583333333333333,0.413333333333333,0.17
"630",2022,"Florida St",79,1199,73,26,78,1181,55,27,78,79,0.490909090909091,0.356164383561644,0.134744707347447
"631",2022,"Duke",79,1181,63,30,59,1393,68,24,79,59,0.476190476190476,0.352941176470588,0.123249299719888
"632",2022,"Duke",71,1181,52,25,69,1155,71,29,71,69,0.480769230769231,0.408450704225352,0.0723185265438787
"633",2022,"Duke",74,1181,68,30,65,1257,59,25,74,65,0.441176470588235,0.423728813559322,0.0174476570289133
"634",2022,"Duke",57,1181,66,26,43,1323,61,17,57,43,0.393939393939394,0.278688524590164,0.11525086934923
"635",2022,"Duke",87,1181,59,34,67,1314,59,24,87,67,0.576271186440678,0.406779661016949,0.169491525423729
"636",2022,"Virginia",69,1438,65,31,68,1181,52,22,68,69,0.423076923076923,0.476923076923077,-0.0538461538461539
